ID,Sign,Role,Video_id,Video_Path
FOOL_CBC_2_22775,FOOL,CBC_2,22775,./perfect1_2_3/22775.mp4
FISH_CBC_2_22114,FISH,CBC_2,22114,./perfect1_2_3/22114.mp4
FOREVER_CBC_2_22926,FOREVER,CBC_2,22926,./perfect1_2_3/22926.mp4
FAMOUS_CBC_2_21011,FAMOUS,CBC_2,21011,./perfect1_2_3/21011.mp4
FEED_CBC_2_21412,FEED,CBC_2,21412,./perfect1_2_3/21412.mp4
FORBID_CBC_2_22844,FORBID,CBC_2,22844,./perfect1_2_3/22844.mp4
FOX_CBC_2_23274,FOX,CBC_2,23274,./perfect1_2_3/23274.mp4
GO_CBC_2_24950,GO,CBC_2,24950,./perfect1_2_3/24950.mp4
FEDERAL_CBC_2_21368,FEDERAL,CBC_2,21368,./perfect1_2_3/21368.mp4
FESTIVAL_CBC_2_21527,FESTIVAL,CBC_2,21527,./perfect1_2_3/21527.mp4
FRIDAY_CBC_2_23542,FRIDAY,CBC_2,23542,./perfect1_2_3/23542.mp4
GOAL_CBC_2_24867,GOAL,CBC_2,24867,./perfect1_2_3/24867.mp4
FLY_CBC_2_22629,FLY,CBC_2,22629,./perfect1_2_3/22629.mp4
FEBRUARY_CBC_2_21355,FEBRUARY,CBC_2,21355,./perfect1_2_3/21355.mp4
GOVERNMENT_CBC_2_25240,GOVERNMENT,CBC_2,25240,./perfect1_2_3/25240.mp4
GIRLFRIEND_CBC_2_24592,GIRLFRIEND,CBC_2,24592,./perfect1_2_3/24592.mp4
GHOST_CBC_2_24517,GHOST,CBC_2,24517,./perfect1_2_3/24517.mp4
GOLD_CBC_2_24996,GOLD,CBC_2,24996,./perfect1_2_3/24996.mp4
FRENCH FRIES_CBC_2_23469,FRENCH FRIES,CBC_2,23469,./perfect1_2_3/23469.mp4
FROG_CBC_2_23631,FROG,CBC_2,23631,./perfect1_2_3/23631.mp4
GIVE_CBC_2_24658,GIVE,CBC_2,24658,./perfect1_2_3/24658.mp4
FOLD_CBC_2_22700,FOLD,CBC_2,22700,./perfect1_2_3/22700.mp4
FRUIT_CBC_2_23702,FRUIT,CBC_2,23702,./perfect1_2_3/23702.mp4
GANG_CBC_2_24044,GANG,CBC_2,24044,./perfect1_2_3/24044.mp4
FOOTBALL_CBC_2_22809,FOOTBALL,CBC_2,22809,./perfect1_2_3/22809.mp4
FINISH_CBC_2_21952,FINISH,CBC_2,21952,./perfect1_2_3/21952.mp4
FLIRT_CBC_2_22460,FLIRT,CBC_2,22460,./perfect1_2_3/22460.mp4
GENERATION_CBC_2_24273,GENERATION,CBC_2,24273,./perfect1_2_3/24273.mp4
FOR_CBC_2_22994,FOR,CBC_2,22994,./perfect1_2_3/22994.mp4
FRANCE_CBC_2_23333,FRANCE,CBC_2,23333,./perfect1_2_3/23333.mp4
FOOD_CBC_2_22747,FOOD,CBC_2,22747,./perfect1_2_3/22747.mp4
GARAGE_CBC_2_24058,GARAGE,CBC_2,24058,./perfect1_2_3/24058.mp4
FLORIDA_CBC_2_22509,FLORIDA,CBC_2,22509,./perfect1_2_3/22509.mp4
FINE_CBC_2_21871,FINE,CBC_2,21871,./perfect1_2_3/21871.mp4
GLOVES_CBC_2_24822,GLOVES,CBC_2,24822,./perfect1_2_3/24822.mp4
GLASS_CBC_2_24744,GLASS,CBC_2,24744,./perfect1_2_3/24744.mp4
GOODBYE_CBC_2_25041,GOODBYE,CBC_2,25041,./perfect1_2_3/25041.mp4
FISHING_CBC_2_22139,FISHING,CBC_2,22139,./perfect1_2_3/22139.mp4
GAY_CBC_2_24195,GAY,CBC_2,24195,./perfect1_2_3/24195.mp4
FREE_CBC_2_23412,FREE,CBC_2,23412,./perfect1_2_3/23412.mp4
GLASSES_CBC_2_24729,GLASSES,CBC_2,24729,./perfect1_2_3/24729.mp4
FROM NOW ON_CBC_2_23650,FROM NOW ON,CBC_2,23650,./perfect1_2_3/23650.mp4
GORILLA_CBC_2_25170,GORILLA,CBC_2,25170,./perfect1_2_3/25170.mp4
FLATTER_CBC_2_22357,FLATTER,CBC_2,22357,./perfect1_2_3/22357.mp4
FUTURE_CBC_2_23948,FUTURE,CBC_2,23948,./perfect1_2_3/23948.mp4
GAME_CBC_2_24027,GAME,CBC_2,24027,./perfect1_2_3/24027.mp4
GOAT_CBC_2_24890,GOAT,CBC_2,24890,./perfect1_2_3/24890.mp4
FORGIVE_CBC_2_22974,FORGIVE,CBC_2,22974,./perfect1_2_3/22974.mp4
FROM_CBC_2_23643,FROM,CBC_2,23643,./perfect1_2_3/23643.mp4
FINGERSPELL_CBC_2_21925,FINGERSPELL,CBC_2,21925,./perfect1_2_3/21925.mp4
FRENCH_CBC_2_23483,FRENCH,CBC_2,23483,./perfect1_2_3/23483.mp4
FEW_CBC_2_21558,FEW,CBC_2,21558,./perfect1_2_3/21558.mp4
G_CBC_2_24523,G,CBC_2,24523,./perfect1_2_3/24523.mp4
GIVE UP_CBC_2_24679,GIVE UP,CBC_2,24679,./perfect1_2_3/24679.mp4
FEEDBACK_CBC_2_21395,FEEDBACK,CBC_2,21395,./perfect1_2_3/21395.mp4
FIRE_CBC_2_22017,FIRE,CBC_2,22017,./perfect1_2_3/22017.mp4
FLOOR_CBC_2_22498,FLOOR,CBC_2,22498,./perfect1_2_3/22498.mp4
GIRL_CBC_2_24590,GIRL,CBC_2,24590,./perfect1_2_3/24590.mp4
FEEL_CBC_2_21439,FEEL,CBC_2,21439,./perfect1_2_3/21439.mp4
FLOWER_CBC_2_22548,FLOWER,CBC_2,22548,./perfect1_2_3/22548.mp4
FIREFIGHTER_CBC_2_21993,FIREFIGHTER,CBC_2,21993,./perfect1_2_3/21993.mp4
GOSSIP_CBC_2_25186,GOSSIP,CBC_2,25186,./perfect1_2_3/25186.mp4
GASOLINE_CBC_2_24137,GASOLINE,CBC_2,24137,./perfect1_2_3/24137.mp4
GENERAL_CBC_2_24252,GENERAL,CBC_2,24252,./perfect1_2_3/24252.mp4
FENCE_CBC_2_21492,FENCE,CBC_2,21492,./perfect1_2_3/21492.mp4
FULL_CBC_2_23779,FULL,CBC_2,23779,./perfect1_2_3/23779.mp4
GOLF_CBC_2_25015,GOLF,CBC_2,25015,./perfect1_2_3/25015.mp4
GIFT_CBC_2_24539,GIFT,CBC_2,24539,./perfect1_2_3/24539.mp4
FLEXIBLE_CBC_2_22409,FLEXIBLE,CBC_2,22409,./perfect1_2_3/22409.mp4
FINALLY_CBC_2_21829,FINALLY,CBC_2,21829,./perfect1_2_3/21829.mp4
GERMAN_CBC_2_24371,GERMAN,CBC_2,24371,./perfect1_2_3/24371.mp4
GEOMETRY_CBC_2_24343,GEOMETRY,CBC_2,24343,./perfect1_2_3/24343.mp4
FLUTE_CBC_2_22612,FLUTE,CBC_2,22612,./perfect1_2_3/22612.mp4
GUN_CBC_2_26013,GUN,CBC_2,26013,./perfect1_2_3/26013.mp4
FUN_CBC_2_23851,FUN,CBC_2,23851,./perfect1_2_3/23851.mp4
HUG_CBC_2_28265,HUG,CBC_2,28265,./perfect1_2_3/28265.mp4
IMAGE_CBC_2_28878,IMAGE,CBC_2,28878,./perfect1_2_3/28878.mp4
HOUSE_CBC_2_28159,HOUSE,CBC_2,28159,./perfect1_2_3/28159.mp4
GREAT_CBC_2_25628,GREAT,CBC_2,25628,./perfect1_2_3/25628.mp4
GRASS_CBC_2_25503,GRASS,CBC_2,25503,./perfect1_2_3/25503.mp4
HUMBLE_CBC_2_28306,HUMBLE,CBC_2,28306,./perfect1_2_3/28306.mp4
HOP_CBC_2_27940,HOP,CBC_2,27940,./perfect1_2_3/27940.mp4
HEARING_CBC_2_26985,HEARING,CBC_2,26985,./perfect1_2_3/26985.mp4
HABIT_CBC_2_26082,HABIT,CBC_2,26082,./perfect1_2_3/26082.mp4
HARD OF HEARING_CBC_2_26585,HARD OF HEARING,CBC_2,26585,./perfect1_2_3/26585.mp4
GUILTY_CBC_2_25967,GUILTY,CBC_2,25967,./perfect1_2_3/25967.mp4
HISTORY_CBC_2_27576,HISTORY,CBC_2,27576,./perfect1_2_3/27576.mp4
HOW_CBC_2_28203,HOW,CBC_2,28203,./perfect1_2_3/28203.mp4
HATE_CBC_2_26697,HATE,CBC_2,26697,./perfect1_2_3/26697.mp4
H_CBC_2_27355,H,CBC_2,27355,./perfect1_2_3/27355.mp4
HIGH_CBC_2_27414,HIGH,CBC_2,27414,./perfect1_2_3/27414.mp4
HALLOWEEN_CBC_2_26252,HALLOWEEN,CBC_2,26252,./perfect1_2_3/26252.mp4
HOST_CBC_2_28057,HOST,CBC_2,28057,./perfect1_2_3/28057.mp4
HIGH SCHOOL_CBC_2_27432,HIGH SCHOOL,CBC_2,27432,./perfect1_2_3/27432.mp4
HEART_CBC_2_27013,HEART,CBC_2,27013,./perfect1_2_3/27013.mp4
I_CBC_2_28789,I,CBC_2,28789,./perfect1_2_3/28789.mp4
GREY_CBC_2_25714,GREY,CBC_2,25714,./perfect1_2_3/25714.mp4
FALL IN LOVE_CBC_2_20923,FALL IN LOVE,CBC_2,20923,./perfect1_2_3/20923.mp4
GRATEFUL_CBC_2_25522,GRATEFUL,CBC_2,25522,./perfect1_2_3/25522.mp4
GIRAFFE_CBC_2_24581,GIRAFFE,CBC_2,24581,./perfect1_2_3/24581.mp4
HOCKEY_CBC_2_27638,HOCKEY,CBC_2,27638,./perfect1_2_3/27638.mp4
FURNITURE_CBC_2_23902,FURNITURE,CBC_2,23902,./perfect1_2_3/23902.mp4
HEARING AID_CBC_2_26961,HEARING AID,CBC_2,26961,./perfect1_2_3/26961.mp4
JULY_CBC_2_31297,JULY,CBC_2,31297,./perfect1_2_3/31297.mp4
F_CBC_2_21571,F,CBC_2,21571,./perfect1_2_3/21571.mp4
IRAN_CBC_2_30560,IRAN,CBC_2,30560,./perfect1_2_3/30560.mp4
GYMNASTICS_CBC_2_26068,GYMNASTICS,CBC_2,26068,./perfect1_2_3/26068.mp4
HEAR_CBC_2_26945,HEAR,CBC_2,26945,./perfect1_2_3/26945.mp4
DIVIDE_CBC_2_16926,DIVIDE,CBC_2,16926,./perfect1_2_3/16926.mp4
INTEREST_CBC_2_30155,INTEREST,CBC_2,30155,./perfect1_2_3/30155.mp4
FUNNY_CBC_2_23868,FUNNY,CBC_2,23868,./perfect1_2_3/23868.mp4
HONOR_CBC_2_27875,HONOR,CBC_2,27875,./perfect1_2_3/27875.mp4
HOLY_CBC_2_27744,HOLY,CBC_2,27744,./perfect1_2_3/27744.mp4
HUNT_CBC_2_28396,HUNT,CBC_2,28396,./perfect1_2_3/28396.mp4
GAMBLE_CBC_2_24014,GAMBLE,CBC_2,24014,./perfect1_2_3/24014.mp4
JOURNEY_CBC_2_31223,JOURNEY,CBC_2,31223,./perfect1_2_3/31223.mp4
IN_CBC_2_29725,IN,CBC_2,29725,./perfect1_2_3/29725.mp4
FUNCTION_CBC_2_23804,FUNCTION,CBC_2,23804,./perfect1_2_3/23804.mp4
EUROPE_CBC_2_19686,EUROPE,CBC_2,19686,./perfect1_2_3/19686.mp4
FIVE_CBC_2_22191,FIVE,CBC_2,22191,./perfect1_2_3/22191.mp4
EVERYDAY_CBC_2_19813,EVERYDAY,CBC_2,19813,./perfect1_2_3/19813.mp4
FIGHT_CBC_2_21694,FIGHT,CBC_2,21694,./perfect1_2_3/21694.mp4
HELLO_CBC_2_27171,HELLO,CBC_2,27171,./perfect1_2_3/27171.mp4
EGYPT_CBC_2_18523,EGYPT,CBC_2,18523,./perfect1_2_3/18523.mp4
EIGHT_CBC_2_18577,EIGHT,CBC_2,18577,./perfect1_2_3/18577.mp4
HUNGRY_CBC_2_28377,HUNGRY,CBC_2,28377,./perfect1_2_3/28377.mp4
HAPPEN_CBC_2_26495,HAPPEN,CBC_2,26495,./perfect1_2_3/26495.mp4
HEAVEN_CBC_2_27081,HEAVEN,CBC_2,27081,./perfect1_2_3/27081.mp4
DISCONNECT_CBC_2_16527,DISCONNECT,CBC_2,16527,./perfect1_2_3/16527.mp4
GATHER_CBC_2_24166,GATHER,CBC_2,24166,./perfect1_2_3/24166.mp4
FIRST_CBC_2_22086,FIRST,CBC_2,22086,./perfect1_2_3/22086.mp4
ELSE_CBC_2_18854,ELSE,CBC_2,18854,./perfect1_2_3/18854.mp4
HERSELF_CBC_2_27315,HERSELF,CBC_2,27315,./perfect1_2_3/27315.mp4
INSPECT_CBC_2_29902,INSPECT,CBC_2,29902,./perfect1_2_3/29902.mp4
HOT DOG_CBC_2_28082,HOT DOG,CBC_2,28082,./perfect1_2_3/28082.mp4
DIVE_CBC_2_16898,DIVE,CBC_2,16898,./perfect1_2_3/16898.mp4
GOOD_CBC_2_25066,GOOD,CBC_2,25066,./perfect1_2_3/25066.mp4
ECONOMY_CBC_2_18371,ECONOMY,CBC_2,18371,./perfect1_2_3/18371.mp4
EXCEPT_CBC_2_20109,EXCEPT,CBC_2,20109,./perfect1_2_3/20109.mp4
EYES_CBC_2_20664,EYES,CBC_2,20664,./perfect1_2_3/20664.mp4
EXERCISE_CBC_2_20226,EXERCISE,CBC_2,20226,./perfect1_2_3/20226.mp4
DOWN_CBC_2_17435,DOWN,CBC_2,17435,./perfect1_2_3/17435.mp4
EVERYTHING_CBC_2_19911,EVERYTHING,CBC_2,19911,./perfect1_2_3/19911.mp4
FINAL_CBC_2_21821,FINAL,CBC_2,21821,./perfect1_2_3/21821.mp4
HER_CBC_2_27274,HER,CBC_2,27274,./perfect1_2_3/27274.mp4
GRANDMOTHER_CBC_2_25429,GRANDMOTHER,CBC_2,25429,./perfect1_2_3/25429.mp4
EFFORT_CBC_2_18481,EFFORT,CBC_2,18481,./perfect1_2_3/18481.mp4
FLOOD_CBC_2_22481,FLOOD,CBC_2,22481,./perfect1_2_3/22481.mp4
FAIL_CBC_2_20793,FAIL,CBC_2,20793,./perfect1_2_3/20793.mp4
INDEPENDENT_CBC_2_29387,INDEPENDENT,CBC_2,29387,./perfect1_2_3/29387.mp4
DRAG_CBC_2_17513,DRAG,CBC_2,17513,./perfect1_2_3/17513.mp4
HANG UP_CBC_2_26472,HANG UP,CBC_2,26472,./perfect1_2_3/26472.mp4
GRADUATION_CBC_2_25351,GRADUATION,CBC_2,25351,./perfect1_2_3/25351.mp4
HONEST_CBC_2_27825,HONEST,CBC_2,27825,./perfect1_2_3/27825.mp4
FEAR_CBC_2_21326,FEAR,CBC_2,21326,./perfect1_2_3/21326.mp4
ENGAGEMENT_CBC_2_19197,ENGAGEMENT,CBC_2,19197,./perfect1_2_3/19197.mp4
JOIN_CBC_2_31151,JOIN,CBC_2,31151,./perfect1_2_3/31151.mp4
JAPAN_CBC_2_30933,JAPAN,CBC_2,30933,./perfect1_2_3/30933.mp4
HEADACHE_CBC_2_26834,HEADACHE,CBC_2,26834,./perfect1_2_3/26834.mp4
GRAMMAR_CBC_2_25374,GRAMMAR,CBC_2,25374,./perfect1_2_3/25374.mp4
INTERRUPT_CBC_2_30278,INTERRUPT,CBC_2,30278,./perfect1_2_3/30278.mp4
EXPRESS_CBC_2_20510,EXPRESS,CBC_2,20510,./perfect1_2_3/20510.mp4
HELMET_CBC_2_27188,HELMET,CBC_2,27188,./perfect1_2_3/27188.mp4
DIVISION_CBC_2_16950,DIVISION,CBC_2,16950,./perfect1_2_3/16950.mp4
FRONT_CBC_2_23665,FRONT,CBC_2,23665,./perfect1_2_3/23665.mp4
EVERY TUESDAY_CBC_2_19932,EVERY TUESDAY,CBC_2,19932,./perfect1_2_3/19932.mp4
FLAG_CBC_2_22275,FLAG,CBC_2,22275,./perfect1_2_3/22275.mp4
DRESS_CBC_2_17655,DRESS,CBC_2,17655,./perfect1_2_3/17655.mp4
JACKET_CBC_2_30837,JACKET,CBC_2,30837,./perfect1_2_3/30837.mp4
INFORMATION_CBC_2_29635,INFORMATION,CBC_2,29635,./perfect1_2_3/29635.mp4
EARTH_CBC_2_18242,EARTH,CBC_2,18242,./perfect1_2_3/18242.mp4
FAIRY_CBC_2_20836,FAIRY,CBC_2,20836,./perfect1_2_3/20836.mp4
GRADUATE_CBC_2_25322,GRADUATE,CBC_2,25322,./perfect1_2_3/25322.mp4
DRAWER_CBC_2_17581,DRAWER,CBC_2,17581,./perfect1_2_3/17581.mp4
HURRY_CBC_2_28423,HURRY,CBC_2,28423,./perfect1_2_3/28423.mp4
INSTITUTE_CBC_2_29980,INSTITUTE,CBC_2,29980,./perfect1_2_3/29980.mp4
J_CBC_2_31101,J,CBC_2,31101,./perfect1_2_3/31101.mp4
FREEWAY_CBC_2_23425,FREEWAY,CBC_2,23425,./perfect1_2_3/23425.mp4
DISTURB_CBC_2_16874,DISTURB,CBC_2,16874,./perfect1_2_3/16874.mp4
INFLUENCE_CBC_2_29617,INFLUENCE,CBC_2,29617,./perfect1_2_3/29617.mp4
FINANCE_CBC_2_21839,FINANCE,CBC_2,21839,./perfect1_2_3/21839.mp4
EXPENSIVE_CBC_2_20363,EXPENSIVE,CBC_2,20363,./perfect1_2_3/20363.mp4
GERMANY_CBC_2_24378,GERMANY,CBC_2,24378,./perfect1_2_3/24378.mp4
FUNERAL_CBC_2_23841,FUNERAL,CBC_2,23841,./perfect1_2_3/23841.mp4
GEOGRAPHY_CBC_2_24331,GEOGRAPHY,CBC_2,24331,./perfect1_2_3/24331.mp4
EVIDENCE_CBC_2_19968,EVIDENCE,CBC_2,19968,./perfect1_2_3/19968.mp4
ETERNITY_CBC_2_19655,ETERNITY,CBC_2,19655,./perfect1_2_3/19655.mp4
HERE_CBC_2_27267,HERE,CBC_2,27267,./perfect1_2_3/27267.mp4
HIS_CBC_2_27558,HIS,CBC_2,27558,./perfect1_2_3/27558.mp4
GAS_CBC_2_24121,GAS,CBC_2,24121,./perfect1_2_3/24121.mp4
FORM_CBC_2_23042,FORM,CBC_2,23042,./perfect1_2_3/23042.mp4
ENGINEER_CBC_2_19200,ENGINEER,CBC_2,19200,./perfect1_2_3/19200.mp4
DOUBT_CBC_2_17390,DOUBT,CBC_2,17390,./perfect1_2_3/17390.mp4
DIRT_CBC_2_16394,DIRT,CBC_2,16394,./perfect1_2_3/16394.mp4
REASON_CBC_2_46429,REASON,CBC_2,46429,./perfect1_2_3/46429.mp4
HAMBURGER_CBC_2_26299,HAMBURGER,CBC_2,26299,./perfect1_2_3/26299.mp4
FORMER_CBC_2_23034,FORMER,CBC_2,23034,./perfect1_2_3/23034.mp4
LOCAL_CBC_2_33652,LOCAL,CBC_2,33652,./perfect1_2_3/33652.mp4
FOURTH_CBC_2_23239,FOURTH,CBC_2,23239,./perfect1_2_3/23239.mp4
REFEREE_CBC_2_46778,REFEREE,CBC_2,46778,./perfect1_2_3/46778.mp4
SCAN_CBC_2_49459,SCAN,CBC_2,49459,./perfect1_2_3/49459.mp4
FREEZE_CBC_2_23444,FREEZE,CBC_2,23444,./perfect1_2_3/23444.mp4
NEGOTIATE_CBC_2_37932,NEGOTIATE,CBC_2,37932,./perfect1_2_3/37932.mp4
RAT_CBC_2_46174,RAT,CBC_2,46174,./perfect1_2_3/46174.mp4
LEAK_CBC_2_32573,LEAK,CBC_2,32573,./perfect1_2_3/32573.mp4
M_CBC_2_35898,M,CBC_2,35898,./perfect1_2_3/35898.mp4
PERSPECTIVE_CBC_2_42250,PERSPECTIVE,CBC_2,42250,./perfect1_2_3/42250.mp4
MICROSCOPE_CBC_2_35932,MICROSCOPE,CBC_2,35932,./perfect1_2_3/35932.mp4
O_CBC_2_39556,O,CBC_2,39556,./perfect1_2_3/39556.mp4
LET_CBC_2_32914,LET,CBC_2,32914,./perfect1_2_3/32914.mp4
RETIRE_CBC_2_47787,RETIRE,CBC_2,47787,./perfect1_2_3/47787.mp4
MISUNDERSTAND_CBC_2_36418,MISUNDERSTAND,CBC_2,36418,./perfect1_2_3/36418.mp4
PLANT_CBC_2_43079,PLANT,CBC_2,43079,./perfect1_2_3/43079.mp4
RUSH_CBC_2_48890,RUSH,CBC_2,48890,./perfect1_2_3/48890.mp4
PAUSE_CBC_2_41553,PAUSE,CBC_2,41553,./perfect1_2_3/41553.mp4
PREACHER_CBC_2_44140,PREACHER,CBC_2,44140,./perfect1_2_3/44140.mp4
PREPARE_CBC_2_44277,PREPARE,CBC_2,44277,./perfect1_2_3/44277.mp4
LESSON_CBC_2_32890,LESSON,CBC_2,32890,./perfect1_2_3/32890.mp4
ROLE_CBC_2_48405,ROLE,CBC_2,48405,./perfect1_2_3/48405.mp4
PIECE_CBC_2_42664,PIECE,CBC_2,42664,./perfect1_2_3/42664.mp4
QUIT_CBC_2_45782,QUIT,CBC_2,45782,./perfect1_2_3/45782.mp4
REPUTATION_CBC_2_47440,REPUTATION,CBC_2,47440,./perfect1_2_3/47440.mp4
PAY ATTENTION_CBC_2_41580,PAY ATTENTION,CBC_2,41580,./perfect1_2_3/41580.mp4
LONG_CBC_2_33811,LONG,CBC_2,33811,./perfect1_2_3/33811.mp4
PROMOTE_CBC_2_44912,PROMOTE,CBC_2,44912,./perfect1_2_3/44912.mp4
PERFUME_CBC_2_42039,PERFUME,CBC_2,42039,./perfect1_2_3/42039.mp4
PEPPER_CBC_2_41948,PEPPER,CBC_2,41948,./perfect1_2_3/41948.mp4
PROOF_CBC_2_44950,PROOF,CBC_2,44950,./perfect1_2_3/44950.mp4
RESCUE_CBC_2_47479,RESCUE,CBC_2,47479,./perfect1_2_3/47479.mp4
REVEAL_CBC_2_47842,REVEAL,CBC_2,47842,./perfect1_2_3/47842.mp4
POINT_CBC_2_43444,POINT,CBC_2,43444,./perfect1_2_3/43444.mp4
OPERATE_CBC_2_39994,OPERATE,CBC_2,39994,./perfect1_2_3/39994.mp4
RESIST_CBC_2_47565,RESIST,CBC_2,47565,./perfect1_2_3/47565.mp4
PANTS_CBC_2_40986,PANTS,CBC_2,40986,./perfect1_2_3/40986.mp4
PHONE_CBC_2_42424,PHONE,CBC_2,42424,./perfect1_2_3/42424.mp4
REFER_CBC_2_46791,REFER,CBC_2,46791,./perfect1_2_3/46791.mp4
QUOTE_CBC_2_45820,QUOTE,CBC_2,45820,./perfect1_2_3/45820.mp4
REQUIRE_CBC_2_47462,REQUIRE,CBC_2,47462,./perfect1_2_3/47462.mp4
PILOT_CBC_2_42761,PILOT,CBC_2,42761,./perfect1_2_3/42761.mp4
ROAR_CBC_2_48298,ROAR,CBC_2,48298,./perfect1_2_3/48298.mp4
MOOSE_CBC_2_36801,MOOSE,CBC_2,36801,./perfect1_2_3/36801.mp4
LOCK_CBC_2_33699,LOCK,CBC_2,33699,./perfect1_2_3/33699.mp4
MONSTER_CBC_2_36716,MONSTER,CBC_2,36716,./perfect1_2_3/36716.mp4
PICTURE_CBC_2_42659,PICTURE,CBC_2,42659,./perfect1_2_3/42659.mp4
LOUSY_CBC_2_34110,LOUSY,CBC_2,34110,./perfect1_2_3/34110.mp4
PART_CBC_2_41262,PART,CBC_2,41262,./perfect1_2_3/41262.mp4
MORE_CBC_2_36827,MORE,CBC_2,36827,./perfect1_2_3/36827.mp4
RELATE_CBC_2_47028,RELATE,CBC_2,47028,./perfect1_2_3/47028.mp4
PAY_CBC_2_41592,PAY,CBC_2,41592,./perfect1_2_3/41592.mp4
MAXIMUM_CBC_2_35211,MAXIMUM,CBC_2,35211,./perfect1_2_3/35211.mp4
PUNISH_CBC_2_45363,PUNISH,CBC_2,45363,./perfect1_2_3/45363.mp4
QUIET_CBC_2_45758,QUIET,CBC_2,45758,./perfect1_2_3/45758.mp4
REST_CBC_2_47668,REST,CBC_2,47668,./perfect1_2_3/47668.mp4
MAJOR_CBC_2_34543,MAJOR,CBC_2,34543,./perfect1_2_3/34543.mp4
RATHER_CBC_2_46167,RATHER,CBC_2,46167,./perfect1_2_3/46167.mp4
SATISFY_CBC_2_49318,SATISFY,CBC_2,49318,./perfect1_2_3/49318.mp4
NOSE_CBC_2_38736,NOSE,CBC_2,38736,./perfect1_2_3/38736.mp4
REPRESENT_CBC_2_47383,REPRESENT,CBC_2,47383,./perfect1_2_3/47383.mp4
ROSE_CBC_2_48571,ROSE,CBC_2,48571,./perfect1_2_3/48571.mp4
RED_CBC_2_46731,RED,CBC_2,46731,./perfect1_2_3/46731.mp4
QUARREL_CBC_2_45652,QUARREL,CBC_2,45652,./perfect1_2_3/45652.mp4
MOVE_CBC_2_37091,MOVE,CBC_2,37091,./perfect1_2_3/37091.mp4
PROVIDE_CBC_2_45112,PROVIDE,CBC_2,45112,./perfect1_2_3/45112.mp4
MOUSE_CBC_2_37045,MOUSE,CBC_2,37045,./perfect1_2_3/37045.mp4
REDUCE_CBC_2_46752,REDUCE,CBC_2,46752,./perfect1_2_3/46752.mp4
RELIGION_CBC_2_47106,RELIGION,CBC_2,47106,./perfect1_2_3/47106.mp4
PIZZA_CBC_2_42958,PIZZA,CBC_2,42958,./perfect1_2_3/42958.mp4
MULTIPLY_CBC_2_37267,MULTIPLY,CBC_2,37267,./perfect1_2_3/37267.mp4
LIKE_CBC_2_33271,LIKE,CBC_2,33271,./perfect1_2_3/33271.mp4
ROCK_CBC_2_48373,ROCK,CBC_2,48373,./perfect1_2_3/48373.mp4
LIVE_CBC_2_33538,LIVE,CBC_2,33538,./perfect1_2_3/33538.mp4
R_CBC_2_47986,R,CBC_2,47986,./perfect1_2_3/47986.mp4
NOVEMBER_CBC_2_38973,NOVEMBER,CBC_2,38973,./perfect1_2_3/38973.mp4
MUST_CBC_2_37418,MUST,CBC_2,37418,./perfect1_2_3/37418.mp4
MIRROR_CBC_2_36261,MIRROR,CBC_2,36261,./perfect1_2_3/36261.mp4
MOVIE_CBC_2_37128,MOVIE,CBC_2,37128,./perfect1_2_3/37128.mp4
NECESSARY_CBC_2_37830,NECESSARY,CBC_2,37830,./perfect1_2_3/37830.mp4
PUSH_CBC_2_45479,PUSH,CBC_2,45479,./perfect1_2_3/45479.mp4
REALIZE_CBC_2_46330,REALIZE,CBC_2,46330,./perfect1_2_3/46330.mp4
MIDNIGHT_CBC_2_35988,MIDNIGHT,CBC_2,35988,./perfect1_2_3/35988.mp4
PERSONALITY_CBC_2_42214,PERSONALITY,CBC_2,42214,./perfect1_2_3/42214.mp4
RECOGNIZE_CBC_2_46588,RECOGNIZE,CBC_2,46588,./perfect1_2_3/46588.mp4
PEACEFUL_CBC_2_41647,PEACEFUL,CBC_2,41647,./perfect1_2_3/41647.mp4
PROPER_CBC_2_44974,PROPER,CBC_2,44974,./perfect1_2_3/44974.mp4
RAGE_CBC_2_45928,RAGE,CBC_2,45928,./perfect1_2_3/45928.mp4
PARADE_CBC_2_41063,PARADE,CBC_2,41063,./perfect1_2_3/41063.mp4
ROAD_CBC_2_48273,ROAD,CBC_2,48273,./perfect1_2_3/48273.mp4
NINETEEN_CBC_2_38396,NINETEEN,CBC_2,38396,./perfect1_2_3/38396.mp4
LIST_CBC_2_33478,LIST,CBC_2,33478,./perfect1_2_3/33478.mp4
RAINBOW_CBC_2_45968,RAINBOW,CBC_2,45968,./perfect1_2_3/45968.mp4
MYSELF_CBC_2_37483,MYSELF,CBC_2,37483,./perfect1_2_3/37483.mp4
NECKLACE_CBC_2_37851,NECKLACE,CBC_2,37851,./perfect1_2_3/37851.mp4
OVERWHELM_CBC_2_40636,OVERWHELM,CBC_2,40636,./perfect1_2_3/40636.mp4
MINE_CBC_2_36139,MINE,CBC_2,36139,./perfect1_2_3/36139.mp4
MANY_CBC_2_34828,MANY,CBC_2,34828,./perfect1_2_3/34828.mp4
RECOMMEND_CBC_2_46606,RECOMMEND,CBC_2,46606,./perfect1_2_3/46606.mp4
DIG_CBC_2_16233,DIG,CBC_2,16233,./perfect1_2_3/16233.mp4
CELEBRATE_CBC_2_09635,CELEBRATE,CBC_2,09635,./perfect1_2_3/09635.mp4
